Time;Country Name;Country Code;cod_pais_ano;School enrollment, primary (% gross) ;Poverty headcount ratio at national poverty lines (% of population) ;Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population) ;Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) ;Life expectancy at birth, total (years) ;deuda_hogares;diez_porc_mas_rico;uno_porc_mas_rico;Mobile cellular subscriptions (per 100 people) ;Secure Internet servers (per 1 million people) ;IDH
1990;Puerto Rico;PRI;1990PRI;;;;;74.16917073;;;;0.598533008;;0.527
1990;Suriname;SUR;1990SUR;121.3626785;;;;67.436;;;;;;
1990;Trinidad and Tobago;TTO;1990TTO;95.64939117;;;;68.086;;;;;;0.473
1991;Brazil;BRA;1991BRA;;;;;66.742;;;;0.004418126;;
1991;Bolivia;BOL;1991BOL;107.4468613;;;;56.721;;;;0.004207402;;
1991;Chile;CHL;1991CHL;103.04319;;;;73.808;;;0.2316;0.26776813;;
1991;Costa Rica;CRI;1991CRI;102.5967407;;44.5;11.7;75.844;;;;;;
1991;Ecuador;ECU;1991ECU;121.2059784;;;;69.347;;;;;;
1991;Colombia;COL;1991COL;108.0157471;;;;69.936;;;;;;
1991;Mexico;MEX;1991MEX;111.3461914;;;;71.248;;;;0.188157016;;
1991;Peru;PER;1991PER;113.5400085;;;;66.757;;;;0.025308162;;
1991;Paraguay;PRY;1991PRY;106.6022491;;;;68.753;;;;;;
1991;Argentina;ARG;1991ARG;108.9973907;;14.2;1.1;71.813;;;;0.07557665;;
1991;Venezuela;VEN;1991VEN;110.1423264;;;;70.811;;;;0.0826022;;
1991;Uruguay;URY;1991URY;108.7764511;;;;72.757;;;;;;
1991;Antigua and Barbuda;ATG;1991ATG;;;;;71.765;;;;;;
1991;Aruba;ABW;1991ABW;;;;;73.509;;;;;;
1991;Bahamas;BHS;1991BHS;95.1213913;;;;70.518;;;;0.773922638;;
1991;Barbados;BRB;1991BRB;;;;;74.892;;;;0.185563468;;
1991;Belize;BLZ;1991BLZ;114.7413712;;;;70.996;;;;;;
1991;British Virgin Islands;VGB;1991VGB;123.417717;;;;;;;;;;
1991;Cayman Islands;CYM;1991CYM;;;;;;;;;2.105937312;;
1991;Cuba;CUB;1991CUB;97.5667038;;;;74.696;;;;;;
1991;Curacao;CUW;1991CUW;;;;;;;;;;;
1991;Dominica;DMA;1991DMA;112.2224197;;;;;;;;;;
1991;Dominican Republic;DOM;1991DOM;100.2086868;;;;66.932;;;;0.077093324;;
1991;El Salvador;SLV;1991SLV;99.39600372;;60.1;20.7;64.858;;;;;;
1991;Grenada;GRD;1991GRD;116.5832977;;;;69.937;;;;0.152394775;;
1991;Guatemala;GTM;1991GTM;76.06970978;;;;62.799;;;;0.012875306;;
1991;Guyana;GUY;1991GUY;96.73171997;;;;63.427;;;;;;
1991;Haiti;HTI;1991HTI;;;;;54.58;;;;;;
1991;Honduras;HND;1991HND;104.1302719;;78.3;33.4;67.175;;;;;;
1991;Jamaica;JAM;1991JAM;101.3817215;44.6;;;73.485;;;;0.100314266;;
1991;Nicaragua;NIC;1991NIC;89.75634003;;;;65.011;;;;;;
1991;Panama;PAN;1991PAN;99.7339325;;48.3;21.9;73.212;;;;;;
1991;Puerto Rico;PRI;1991PRI;;;;;74.03880488;;;;0.972563011;;
1991;Suriname;SUR;1991SUR;113.1714783;;;;67.519;;;;;;
1991;Trinidad and Tobago;TTO;1991TTO;95.27204895;;;;68.201;;;;0.034659422;;
1992;Brazil;BRA;1992BRA;;;58.2;20.9;67.141;;;;0.020744281;;
1992;Bolivia;BOL;1992BOL;107.5949402;;;;57.351;;;;0.021659228;;
1992;Chile;CHL;1992CHL;100.4115982;;39.8;4.7;74.1;;;0.2261;0.469670919;;
1992;Costa Rica;CRI;1992CRI;103.6968079;;41;9.6;76.028;;;;0.091525382;;
1992;Ecuador;ECU;1992ECU;130.47789;;;;69.777;;;;;;
1992;Colombia;COL;1992COL;112.3544006;;47;8.9;70.161;;;;;;
1992;Mexico;MEX;1992MEX;111.0473633;;46.1;9.5;71.61;;;;0.359054269;;
1992;Peru;PER;1992PER;111.0180969;;;;67.33;;;;0.093831022;;
1992;Paraguay;PRY;1992PRY;104.3227921;;;;68.958;;;;0.03374566;;
1992;Argentina;ARG;1992ARG;;;14.9;2.1;72.032;;;;0.138952987;;
1992;Venezuela;VEN;1992VEN;111.9253235;;28.5;4.8;70.951;;;;0.382144233;;
1992;Uruguay;URY;1992URY;108.9814072;;;;72.955;;;;0.054272295;;
1992;Antigua and Barbuda;ATG;1992ATG;102.4008789;;;;72.006;;;;;;
1992;Aruba;ABW;1992ABW;;;;;73.544;;;;0.029310471;;
1992;Bahamas;BHS;1992BHS;94.46095276;;;;70.807;;;;0.977337057;;
1992;Barbados;BRB;1992BRB;106.2866287;;;;75.101;;;;0.302792846;;
1992;Belize;BLZ;1992BLZ;113.8160782;;;;70.662;;;;;;
1992;British Virgin Islands;VGB;1992VGB;125.5395737;;;;;;;;;;
1992;Cayman Islands;CYM;1992CYM;;;;;;;;;3.556515479;;
1992;Cuba;CUB;1992CUB;99.28588104;;;;74.801;;;;0.002179504;;
1992;Curacao;CUW;1992CUW;;;;;;;;;;;
1992;Dominica;DMA;1992DMA;113.0175323;;;;73.95121951;;;;;;
1992;Dominican Republic;DOM;1992DOM;100.6276779;;40.7;5.3;67.272;;;;0.097052755;;
1992;El Salvador;SLV;1992SLV;102.3985825;;;;65.617;;;;;;
1992;Grenada;GRD;1992GRD;121.8837433;;;;70.295;;;;0.186281068;;
1992;Guatemala;GTM;1992GTM;80.01394653;;;;63.352;;;;0.02205274;;
1992;Guyana;GUY;1992GUY;93.38134003;;85.4;33.9;63.576;;;;0.11234274;;
1992;Haiti;HTI;1992HTI;74.89466095;;;;54.894;;;;;;
1992;Honduras;HND;1992HND;107.3753128;;75.4;28.7;67.605;;;;;;
1992;Jamaica;JAM;1992JAM;;33.9;;;73.727;;;;0.309949131;;
1992;Nicaragua;NIC;1992NIC;91.83084106;;;;65.683;;;;;;
1992;Panama;PAN;1992PAN;99.81600189;;;;73.439;;;;;;
1992;Puerto Rico;PRI;1992PRI;;;;;73.94636585;;;;1.72957117;;
1992;Suriname;SUR;1992SUR;132.539505;;;;67.59;;;;;;
1992;Trinidad and Tobago;TTO;1992TTO;94.7379303;;32.9;3.4;68.305;;;;0.103260092;;
1993;Brazil;BRA;1993BRA;;;56.8;19.9;67.539;;;;0.11603511;;
1993;Bolivia;BOL;1993BOL;108.48703;;;;57.989;;;;0.036360653;;
1993;Chile;CHL;1993CHL;100.6024704;;;;74.386;;;0.2282;0.61087404;;
1993;Costa Rica;CRI;1993CRI;103.9633789;;35;8;76.211;;;;0.134418726;;
1993;Ecuador;ECU;1993ECU;126.3004608;;;;70.189;;;;;;
1993;Colombia;COL;1993COL;113.2647476;;;;70.433;;;0.20479999;;;
1993;Mexico;MEX;1993MEX;110.550148;;;;71.953;;;;0.435689797;;
1993;Peru;PER;1993PER;111.9750595;;;;67.88;;;;0.15507432;;
1993;Paraguay;PRY;1993PRY;111.3730011;;;;69.152;;;;0.074415199;;
1993;Argentina;ARG;1993ARG;;;15;2.4;72.246;;;;0.329701602;;
1993;Venezuela;VEN;1993VEN;110.2409134;;;;71.079;;;;0.868824571;;
1993;Uruguay;URY;1993URY;109.2178497;;;;73.166;;;;0.156368746;;
1993;Antigua and Barbuda;ATG;1993ATG;;;;;72.247;;;;;;
1993;Aruba;ABW;1993ABW;;;;;73.573;;;;;;
1993;Bahamas;BHS;1993BHS;95.37963867;;;;71.061;;;;0.885752336;;
1993;Barbados;BRB;1993BRB;;;;;75.332;;;;0.59119125;;
1993;Belize;BLZ;1993BLZ;115.0652771;;49.4;10.1;70.268;;;;0.202406615;;
1993;British Virgin Islands;VGB;1993VGB;126.4442215;;;;;;;;;;
1993;Cayman Islands;CYM;1993CYM;;;;;;;;;4.334514431;;
1993;Cuba;CUB;1993CUB;99.78579712;;;;74.957;;;;0.004634218;;
1993;Curacao;CUW;1993CUW;;;;;;;;;;;
1993;Dominica;DMA;1993DMA;126.8087234;;;;;;;;;;
1993;Dominican Republic;DOM;1993DOM;102.4808121;;;;67.591;;;;0.137335862;;
1993;El Salvador;SLV;1993SLV;103.3157272;;;;66.273;;;;0.029724193;;
1993;Grenada;GRD;1993GRD;123.6101074;;;;70.659;;;;0.28708134;;
1993;Guatemala;GTM;1993GTM;81.80330658;;;;63.921;;;;0.030084442;;
1993;Guyana;GUY;1993GUY;91.79810333;;;;63.73;;;;0.13644609;;
1993;Haiti;HTI;1993HTI;78.54443359;;;;55.209;;;;;;
1993;Honduras;HND;1993HND;108.3267136;;68.4;23.6;68.028;;;;;;
1993;Jamaica;JAM;1993JAM;98.06752014;24.4;64.9;9.9;73.918;;;;0.612618385;;
1993;Nicaragua;NIC;1993NIC;94.66944885;;74.4;36.3;66.297;;;;0.007260509;;
1993;Panama;PAN;1993PAN;100.1240997;;;;73.661;;;;;;
1993;Puerto Rico;PRI;1993PRI;;;;;73.92087805;;;;2.711595811;;
1993;Suriname;SUR;1993SUR;138.2621613;;;;67.647;;;;0.251851506;;
1993;Trinidad and Tobago;TTO;1993TTO;94.88790894;;;;68.402;;;;0.135009521;;
1994;Brazil;BRA;1994BRA;;;;;67.932;22.770846;;;0.360032128;;
1994;Bolivia;BOL;1994BOL;110.4940796;;;;58.631;;;;0.054320509;;
1994;Chile;CHL;1994CHL;;;36.9;5;74.671;;;0.2218;0.816661184;;
1994;Costa Rica;CRI;1994CRI;103.7501373;;30.2;6.6;76.394;;;;0.201946668;;
1994;Ecuador;ECU;1994ECU;109.591423;;60.7;17.1;70.587;;;;0.168807979;;
1994;Colombia;COL;1994COL;113.6806793;;;;70.752;;;0.2054;0.242750219;;
1994;Mexico;MEX;1994MEX;109.8382874;;45.5;9.9;72.279;10.69488;;;0.631403871;;
1994;Peru;PER;1994PER;113.6947479;;;;68.405;;;;0.218855004;;
1994;Paraguay;PRY;1994PRY;111.0204315;;;;69.335;;;;0.164163002;;
1994;Argentina;ARG;1994ARG;110.970871;;15.7;2.3;72.453;4.0339227;;;0.701000783;;
1994;Venezuela;VEN;1994VEN;;;;;71.2;;;;1.485479392;;
1994;Uruguay;URY;1994URY;108.367218;;;;73.388;;;;0.213204563;;
1994;Antigua and Barbuda;ATG;1994ATG;;;;;72.489;;;;;;
1994;Aruba;ABW;1994ABW;;;;;73.598;;;;;;
1994;Bahamas;BHS;1994BHS;94.6088562;;;;71.276;;;;;;
1994;Barbados;BRB;1994BRB;;;;;75.583;;;;1.120074898;;
1994;Belize;BLZ;1994BLZ;117.8465576;;52.5;9.9;69.845;;;;0.412534708;;
1994;British Virgin Islands;VGB;1994VGB;120.4622116;;;;;;;;;;
1994;Cayman Islands;CYM;1994CYM;;;;;;;;;5.941535033;;
1994;Cuba;CUB;1994CUB;101.4043579;;;;75.164;;;;0.010628814;;
1994;Curacao;CUW;1994CUW;;;;;;;;;;;
1994;Dominica;DMA;1994DMA;134.3321075;;;;;;;;;;
1994;Dominican Republic;DOM;1994DOM;101.4930573;;;;67.887;;;;0.273175435;;
1994;El Salvador;SLV;1994SLV;;;;;66.824;;;;0.087523749;;
1994;Grenada;GRD;1994GRD;121.526619;;;;71.015;;;;0.352282792;;
1994;Guatemala;GTM;1994GTM;81.73117065;;;;64.502;;;;0.10284796;;
1994;Guyana;GUY;1994GUY;92.15310669;;;;63.891;;;;0.164844722;;
1994;Haiti;HTI;1994HTI;84.4955368;;;;55.523;;;;;;
1994;Honduras;HND;1994HND;107.9158325;;68.4;26.7;68.45;;;;;;
1994;Jamaica;JAM;1994JAM;;22.8;;;74.053;;;;1.040476389;;
1994;Nicaragua;NIC;1994NIC;97.16339111;;;;66.849;;;;0.047883245;;
1994;Panama;PAN;1994PAN;99.43286896;;;;73.879;;;;;;
1994;Puerto Rico;PRI;1994PRI;;;;;73.97690244;;;;4.947982566;;
1994;Suriname;SUR;1994SUR;149.7418671;;;;67.695;;;;0.317624481;;
1994;Trinidad and Tobago;TTO;1994TTO;95.22258759;;;;68.496;;;;0.207999872;;
1995;Brazil;BRA;1995BRA;;;45;13;68.318;12.680104;;;0.793441443;;0.418
1995;Bolivia;BOL;1995BOL;112.9630127;;;;59.276;;;;0.094839667;;0.336
1995;Chile;CHL;1995CHL;;;;;74.957;;;0.2203;1.372059235;;0.527
1995;Costa Rica;CRI;1995CRI;103.8718567;;31.8;6.9;76.579;;;;0.528834303;;0.501
1995;Ecuador;ECU;1995ECU;109.5811996;;;;70.972;;;;0.474718739;;0.436
1995;Colombia;COL;1995COL;113.9945679;;;;71.112;;;0.2076;0.753924104;;0.418
1995;Mexico;MEX;1995MEX;109.4383774;;;;72.598;11.759113;;;0.751132801;;0.443
1995;Peru;PER;1995PER;114.9490204;;;;68.903;;;;0.302656553;;0.413
1995;Paraguay;PRY;1995PRY;112.7084732;;40.3;12.4;69.511;;;;0.330908929;;0.405
1995;Argentina;ARG;1995ARG;;;20.5;4.1;72.651;3.9544462;;;1.163985934;;0.519
1995;Venezuela;VEN;1995VEN;;;45.1;10.4;71.321;;;;1.841222258;;0.47
1995;Uruguay;URY;1995URY;108.0571671;;;;73.62;;;;1.237609253;;0.522
1995;Antigua and Barbuda;ATG;1995ATG;112.8563919;;;;72.732;;;;;;
1995;Aruba;ABW;1995ABW;;;;;73.622;;;;2.138837707;;
1995;Bahamas;BHS;1995BHS;95.96749115;;;;71.451;;;;1.463324101;;0.485
1995;Barbados;BRB;1995BRB;;;;;75.852;;;;1.734879961;;0.557
1995;Belize;BLZ;1995BLZ;119.6816025;;;;69.439;;;;0.747476602;;0.462
1995;British Virgin Islands;VGB;1995VGB;121.9795532;;;;;;;;;;
1995;Cayman Islands;CYM;1995CYM;;;;;;;;;7.877883479;;
1995;Cuba;CUB;1995CUB;100.8718185;;;;75.412;;;;0.017808184;;0.468
1995;Curacao;CUW;1995CUW;;;;;;;;;;;
1995;Dominica;DMA;1995DMA;138.5907135;;;;;;;;;;
1995;Dominican Republic;DOM;1995DOM;99.21047974;;;;68.164;;;;0.715912926;;0.379
1995;El Salvador;SLV;1995SLV;103.5715408;;50.9;12.5;67.277;;;;0.239402338;;0.353
1995;Grenada;GRD;1995GRD;119.7539291;;;;71.356;;;;0.398851308;;
1995;Guatemala;GTM;1995GTM;84.07853699;;;;65.09;;;;0.288216666;;0.305
1995;Guyana;GUY;1995GUY;94.27700806;;;;64.064;;;;0.163275278;;0.379
1995;Haiti;HTI;1995HTI;91.75192261;;;;55.829;;;;;;0.215
1995;Honduras;HND;1995HND;105.7409592;;69.7;27.7;68.871;;;;;;0.333
1995;Jamaica;JAM;1995JAM;;27.5;;;74.133;;;;1.781497574;;0.43
1995;Nicaragua;NIC;1995NIC;96.27485657;;;;67.344;;;;0.094579214;;0.301
1995;Panama;PAN;1995PAN;99.43068695;;39.4;16.3;74.092;;;;;;0.448
1995;Puerto Rico;PRI;1995PRI;;;;;74.12456098;;;;8.044407371;;0.562
1995;Suriname;SUR;1995SUR;;;;;67.731;;;;0.381802915;;
1995;Trinidad and Tobago;TTO;1995TTO;96.32514954;;;;68.597;;;;0.506538032;;0.482
1996;Brazil;BRA;1996BRA;;;45.7;14.2;68.695;12.004042;;;1.517576609;;
1996;Bolivia;BOL;1996BOL;114.1148529;;;;59.922;;;;0.429346364;;
1996;Chile;CHL;1996CHL;100.3041077;;31.2;3.4;75.244;;;0.2174;2.190072645;;
1996;Costa Rica;CRI;1996CRI;104.1965714;;34.9;8;76.765;;;;1.28101219;;
1996;Ecuador;ECU;1996ECU;110.2051315;;;;71.348;;;;0.510793055;;
1996;Colombia;COL;1996COL;118.5603333;;55.2;16.5;71.497;16.54911;;0.213;1.410215618;;
1996;Mexico;MEX;1996MEX;108.6931915;;61.6;20.7;72.925;10.966013;;;1.097082587;;
1996;Peru;PER;1996PER;114.3990173;;;;69.378;;;;0.811882641;;
1996;Paraguay;PRY;1996PRY;115.0272522;;;;69.69;;;;0.672309208;;
1996;Argentina;ARG;1996ARG;110.2202225;;22.3;4.6;72.843;4.2856966;;;1.892449986;;
1996;Venezuela;VEN;1996VEN;100.7552567;;;;71.451;;;;2.598539689;;
1996;Uruguay;URY;1996URY;108.1341629;;;;73.854;;;;2.420442812;;
1996;Antigua and Barbuda;ATG;1996ATG;;;;;72.977;;;;1.852564377;;
1996;Aruba;ABW;1996ABW;;;;;73.646;;;;3.605769231;;
1996;Bahamas;BHS;1996BHS;101.2487488;;;;71.589;;;;1.742388495;;
1996;Barbados;BRB;1996BRB;;;;;76.131;;;;2.352751742;;
1996;Belize;BLZ;1996BLZ;123.1245117;;57.8;13.3;69.1;;;;1.022165643;;
1996;British Virgin Islands;VGB;1996VGB;;;;;;;;;6.153215055;;
1996;Cayman Islands;CYM;1996CYM;;;;;;;;;;;
1996;Cuba;CUB;1996CUB;104.5308838;;;;75.686;;;;0.022186077;;
1996;Curacao;CUW;1996CUW;;;;;;;;;;;
1996;Dominica;DMA;1996DMA;;;;;;;;;0.649881583;;
1996;Dominican Republic;DOM;1996DOM;102.8682404;;32;4.9;68.425;;;;1.037966302;;
1996;El Salvador;SLV;1996SLV;111.1097565;;52.6;14.1;67.651;;;;0.408967549;;
1996;Grenada;GRD;1996GRD;110.472847;;;;71.673;;;;0.564350848;;
1996;Guatemala;GTM;1996GTM;85.5375824;;;;65.678;;;;0.407836288;;
1996;Guyana;GUY;1996GUY;95.84963226;;;;64.255;;;;0.157729743;;
1996;Haiti;HTI;1996HTI;100.3337479;;;;56.121;;;;;;
1996;Honduras;HND;1996HND;106.2002869;;71.7;30.4;69.284;;;;0.039337449;;
1996;Jamaica;JAM;1996JAM;;26.1;43.3;3.4;74.167;;;;2.135511993;;
1996;Nicaragua;NIC;1996NIC;95.72512817;;;;67.798;;;;0.107559129;;
1996;Panama;PAN;1996PAN;100.9616165;;;;74.3;;;;0.2503316;;
1996;Puerto Rico;PRI;1996PRI;;;;;74.36146341;;;;9.148830618;;
1996;Suriname;SUR;1996SUR;;;;;67.753;;;;0.539029435;;
1996;Trinidad and Tobago;TTO;1996TTO;97.2620163;;;;68.713;;;;0.758141432;;
1997;Brazil;BRA;1997BRA;;;45.7;14;69.061;12.837495;;;2.721144742;;
1997;Bolivia;BOL;1997BOL;115.3264008;;52.6;19.3;60.566;;;;1.492077186;;
1997;Chile;CHL;1997CHL;78.36396027;;;;75.53;;;0.2317;2.771093626;;
1997;Costa Rica;CRI;1997CRI;104.1383896;;32.2;6.5;76.948;;;;1.731322478;;
1997;Ecuador;ECU;1997ECU;113.1548462;;;;71.716;;;;1.058490634;;
1997;Colombia;COL;1997COL;;;;;71.887;15.423317;;0.2085;3.352692465;;
1997;Mexico;MEX;1997MEX;108.5800629;;;;73.268;9.6822627;;;1.839969943;;
1997;Peru;PER;1997PER;113.3735504;;53.6;17.9;69.834;;;;1.673137796;;
1997;Paraguay;PRY;1997PRY;114.6550827;;35.3;10.6;69.88;;;;1.685440467;;
1997;Argentina;ARG;1997ARG;107.0863037;;21.3;4.1;73.029;4.9668513;;0.1239;5.634374256;;
1997;Venezuela;VEN;1997VEN;101.6472473;55.6;;;71.596;;;;4.693546118;;
1997;Uruguay;URY;1997URY;112.6956711;;;;74.086;;;;3.034557288;;
1997;Antigua and Barbuda;ATG;1997ATG;;;;;73.222;;;;1.952471271;;
1997;Aruba;ABW;1997ABW;;;;;73.671;;;;3.981229008;;
1997;Bahamas;BHS;1997BHS;98.90213776;;;;71.698;;;;2.1575874;;
1997;Barbados;BRB;1997BRB;;;;;76.41;;;;2.987840574;;
1997;Belize;BLZ;1997BLZ;122.2979889;;57.9;16;68.858;;;;1.148118061;;
1997;British Virgin Islands;VGB;1997VGB;;;;;;;;;;;
1997;Cayman Islands;CYM;1997CYM;;;;;;;;;11.36464211;;
1997;Cuba;CUB;1997CUB;104.0586777;;;;75.964;;;;0.027243612;;
1997;Curacao;CUW;1997CUW;;;;;;;;;;;
1997;Dominica;DMA;1997DMA;;;;;75.95121951;;;;0.787546566;;
1997;Dominican Republic;DOM;1997DOM;101.9224701;;29.6;5.2;68.677;;;;1.751420976;;
1997;El Salvador;SLV;1997SLV;78.6222229;;;;67.978;;;;0.698938653;;
1997;Grenada;GRD;1997GRD;122.3586807;;;;71.964;;;;0.960942038;;
1997;Guatemala;GTM;1997GTM;86.2889328;;;;66.257;;;;0.589604684;;
1997;Guyana;GUY;1997GUY;100.5361862;;;;64.468;;;;0.18470388;;
1997;Haiti;HTI;1997HTI;109.6623611;;;;56.393;;;;;;
1997;Honduras;HND;1997HND;106.3789215;;63.8;21.2;69.676;;;;0.238632456;;
1997;Jamaica;JAM;1997JAM;;19.9;;;74.172;;;;2.554069095;;
1997;Nicaragua;NIC;1997NIC;97.34268951;;;;68.234;;;;0.156597574;;
1997;Panama;PAN;1997PAN;;;39.2;15;74.5;;;;0.822519818;;
1997;Puerto Rico;PRI;1997PRI;;;;;74.66404878;;;;10.13280602;;
1997;Suriname;SUR;1997SUR;;;;;67.762;;;;0.497180515;;
1997;Trinidad and Tobago;TTO;1997TTO;98.81765747;;;;68.85;;;;1.360481582;;
1998;Brazil;BRA;1998BRA;;;44.6;12.7;69.419;12.91055;;;4.33972798;;
1998;Bolivia;BOL;1998BOL;116.3243103;;;;61.204;;;;2.955157007;;
1998;Chile;CHL;1998CHL;103.0090332;;29.1;3.5;75.813;;;0.2167;6.437876814;;
1998;Costa Rica;CRI;1998CRI;104.2797775;;27.2;5.1;77.124;;;;2.859443511;;
1998;Ecuador;ECU;1998ECU;111.3634186;;60.8;15.7;72.075;;;;1.990515352;;
1998;Colombia;COL;1998COL;120.8489838;;;;72.264;15.15668;;0.19769999;4.692457774;;
1998;Mexico;MEX;1998MEX;108.3516312;;53.6;15.9;73.625;9.276976;;;3.486990721;;
1998;Peru;PER;1998PER;116.2866821;;53.2;16.7;70.274;;;;2.894380721;;
1998;Paraguay;PRY;1998PRY;119.9246521;;;;70.087;;;;4.532640907;;
1998;Argentina;ARG;1998ARG;111.5416565;;23.2;4.6;73.213;6.1095547;;0.1257;7.406006174;;
1998;Venezuela;VEN;1998VEN;;49;44.7;12.8;71.756;;;;8.629802164;;
1998;Uruguay;URY;1998URY;111.8525467;;;;74.309;;;;4.598558577;;
1998;Antigua and Barbuda;ATG;1998ATG;;;;;73.465;;;;2.048508686;;
1998;Aruba;ABW;1998ABW;;;;;73.7;;;;6.16428154;;
1998;Bahamas;BHS;1998BHS;99.30194855;;;;71.786;;;;2.777729983;;
1998;Barbados;BRB;1998BRB;;;;;76.68;;;;4.455401432;;
1998;Belize;BLZ;1998BLZ;;;56.4;14.4;68.734;;;;1.535327739;;
1998;British Virgin Islands;VGB;1998VGB;;;;;;;;;;;
1998;Cayman Islands;CYM;1998CYM;;;;;;;;;13.48848131;;
1998;Cuba;CUB;1998CUB;102.0289001;;;;76.23;;;;0.036743484;;
1998;Curacao;CUW;1998CUW;;;;;;;;;;;
1998;Dominica;DMA;1998DMA;;;;;;;;;0.926123816;;
1998;Dominican Republic;DOM;1998DOM;109.4293289;;;;68.925;;;;2.548979077;;
1998;El Salvador;SLV;1998SLV;112.2226028;;52.2;20;68.284;;;;2.364945802;;
1998;Grenada;GRD;1998GRD;119.1255112;;;;72.226;;;;1.382068398;;
1998;Guatemala;GTM;1998GTM;92.44043732;;49.9;13.4;66.817;;;;1.000987919;;
1998;Guyana;GUY;1998GUY;;;56.4;14;64.705;;;;0.19289499;;
1998;Haiti;HTI;1998HTI;113.5715103;;;;56.648;;;;0.122328947;;
1998;Honduras;HND;1998HND;105.5034485;;63.6;25.9;70.041;;;;0.560992321;;
1998;Jamaica;JAM;1998JAM;;15.9;;;74.164;;;;3.013715118;;
1998;Nicaragua;NIC;1998NIC;97.64762115;;69.5;24.2;68.667;;;;0.372863291;;
1998;Panama;PAN;1998PAN;;;38.9;15.2;74.694;;;;2.948958836;;
1998;Puerto Rico;PRI;1998PRI;;;;;75.00729268;;;;15.91797741;;
1998;Suriname;SUR;1998SUR;;;;;67.768;;;;1.306349507;;
1998;Trinidad and Tobago;TTO;1998TTO;100.4452133;;;;69.011;;;;2.085052251;;
1999;Brazil;BRA;1999BRA;165.6453857;;45.9;13.4;69.769;12.500839;;;8.723777617;;
1999;Bolivia;BOL;1999BOL;118.3021774;;54.8;25.3;61.835;;;;5.090718664;;
1999;Chile;CHL;1999CHL;103.7698669;;;;76.092;;;0.21250001;14.90942966;;
1999;Costa Rica;CRI;1999CRI;112.0881195;;30;6.4;77.293;;;;3.556311657;;
1999;Ecuador;ECU;1999ECU;111.0374832;;63.4;21.8;72.425;;;;3.079741668;;
1999;Colombia;COL;1999COL;119.6371078;;58.3;20.1;72.619;13.603631;;0.18099999;5.042465832;;
1999;Mexico;MEX;1999MEX;108.5928192;;;;73.988;8.4738842;;;7.931115889;;
1999;Peru;PER;1999PER;117.3167572;;53.5;17.6;70.7;;;;3.885660768;;
1999;Paraguay;PRY;1999PRY;117.8738174;;37.2;10.2;70.31;;;;8.35087913;;
1999;Argentina;ARG;1999ARG;114.4968719;;24.2;4.8;73.396;6.4827883;;0.1353;10.55432581;;
1999;Venezuela;VEN;1999VEN;99.77773285;42.8;47.6;12;71.93;;;;15.9425457;;
1999;Uruguay;URY;1999URY;111.3007278;;;;74.523;;;;9.647214097;;
1999;Antigua and Barbuda;ATG;1999ATG;;;;;73.705;;;;11.38281062;;
1999;Aruba;ABW;1999ABW;112.2131805;;;;73.738;;;;13.48238863;;
1999;Bahamas;BHS;1999BHS;96.65512848;;;;71.858;;;;5.410763716;;
1999;Barbados;BRB;1999BRB;102.2181931;;;;76.933;;;;7.509308525;;
1999;Belize;BLZ;1999BLZ;119.0675125;;53;13.9;68.734;;;;2.757879057;;
1999;British Virgin Islands;VGB;1999VGB;111.3489532;;;;;;;;;;
1999;Cayman Islands;CYM;1999CYM;;;;;;;;;20.80653142;;
1999;Cuba;CUB;1999CUB;102.4612274;;;;76.475;;;;0.046334262;;
1999;Curacao;CUW;1999CUW;;;;;;;;;;;
1999;Dominica;DMA;1999DMA;123.5915909;;;;;;;;1.145557385;;
1999;Dominican Republic;DOM;1999DOM;112.5798111;;;;69.175;;;;5.087134165;;
1999;El Salvador;SLV;1999SLV;112.6401062;;49.9;16.3;68.581;;;;8.748990136;;
1999;Grenada;GRD;1999GRD;110.6522903;;;;72.455;;;;1.964229928;;
1999;Guatemala;GTM;1999GTM;97.82714081;;;;67.351;;;;2.966487908;;
1999;Guyana;GUY;1999GUY;106.3740921;;;;64.964;;;;0.375496549;;
1999;Haiti;HTI;1999HTI;;;;;56.891;;;;0.30051483;;
1999;Honduras;HND;1999HND;104.6323624;;65.2;26.5;70.378;;;;1.228484367;;
1999;Jamaica;JAM;1999JAM;94.40437317;16.9;30.8;2.6;74.152;;;;5.484459723;;
1999;Nicaragua;NIC;1999NIC;103.1704025;;;;69.1;;;;0.886168013;;
1999;Panama;PAN;1999PAN;104.3965378;;37;13.4;74.881;;;;7.838190412;;
1999;Puerto Rico;PRI;1999PRI;;;;;75.3754878;;;;22.23665562;;
1999;Suriname;SUR;1999SUR;104.7216415;;55.7;23.4;67.781;;;;3.760327471;;
1999;Trinidad and Tobago;TTO;1999TTO;102.5609894;;;;69.199;;;;3.058627316;;
2000;Brazil;BRA;2000BRA;;;;;70.116;14.231839;;;13.26627719;;0.476
2000;Bolivia;BOL;2000BOL;118.22122;;62.1;28.6;62.452;;;;6.920904357;;0.374
2000;Chile;CHL;2000CHL;103.01351;36;31;4.4;76.366;;;0.20200001;22.17081695;;0.567
2000;Costa Rica;CRI;2000CRI;109.10442;;30;6.5;77.452;;;;5.34058892;;0.516
2000;Ecuador;ECU;2000ECU;111.4111;;72.7;28.2;72.761;;;;3.802604864;;0.455
